,Date,Country,City,Specie,count,min,max,median,variance
306,21/07/2020,VN,Ho Chi Minh City,temperature,24,25.0,31.5,28.0,39.67
307,24/09/2020,VN,Ho Chi Minh City,temperature,24,25.0,33.5,26.0,84.57
308,25/10/2020,VN,Ho Chi Minh City,temperature,24,25.0,31.0,27.0,29.28
309,05/11/2020,VN,Ho Chi Minh City,temperature,24,25.0,34.0,28.0,95.85
310,12/12/2020,VN,Ho Chi Minh City,temperature,24,26.0,32.0,27.0,31.88
311,13/12/2020,VN,Ho Chi Minh City,temperature,24,25.0,30.0,28.0,34.85
312,09/01/2020,VN,Ho Chi Minh City,temperature,24,23.5,35.0,28.0,124.24
313,12/03/2020,VN,Ho Chi Minh City,temperature,24,26.0,36.0,29.0,113.8
314,23/05/2020,VN,Ho Chi Minh City,temperature,24,27.0,33.0,29.5,22.54
315,30/08/2020,VN,Ho Chi Minh City,temperature,24,27.0,34.0,28.0,63.11
316,08/09/2020,VN,Ho Chi Minh City,temperature,24,26.0,33.0,29.5,55.32
317,31/12/2020,VN,Ho Chi Minh City,temperature,24,24.0,29.0,25.5,33.19
318,31/01/2020,VN,Ho Chi Minh City,temperature,24,23.0,31.0,26.0,64.93
319,14/04/2020,VN,Ho Chi Minh City,temperature,24,26.0,34.5,27.5,81.63
320,19/05/2020,VN,Ho Chi Minh City,temperature,24,26.5,37.0,29.0,125.54
321,01/05/2020,VN,Ho Chi Minh City,temperature,24,27.0,36.5,29.0,92.23
322,15/01/2020,VN,Ho Chi Minh City,temperature,24,21.5,34.0,27.0,167.24
323,20/01/2020,VN,Ho Chi Minh City,temperature,24,23.0,34.0,28.0,142.59
324,05/02/2020,VN,Ho Chi Minh City,temperature,24,22.0,33.5,26.0,139.06
325,04/06/2020,VN,Ho Chi Minh City,temperature,24,25.0,33.0,26.5,58.62
326,31/07/2020,VN,Ho Chi Minh City,temperature,24,24.5,33.0,27.0,74.57
327,26/02/2020,VN,Ho Chi Minh City,temperature,24,24.0,35.0,28.0,111.63
328,12/04/2020,VN,Ho Chi Minh City,temperature,24,28.0,34.0,29.0,40.8
329,01/06/2020,VN,Ho Chi Minh City,temperature,24,24.5,35.0,28.5,111.88
330,17/01/2021,VN,Ho Chi Minh City,temperature,24,22.0,31.5,25.5,93.46
331,26/03/2020,VN,Ho Chi Minh City,temperature,24,27.0,34.5,28.0,77.06
332,26/12/2020,VN,Ho Chi Minh City,temperature,24,24.0,33.5,27.0,97.5
333,16/01/2021,VN,Ho Chi Minh City,temperature,24,21.0,32.0,25.0,119.76
334,28/03/2020,VN,Ho Chi Minh City,temperature,24,27.0,33.0,28.5,46.19
335,03/04/2020,VN,Ho Chi Minh City,temperature,24,27.5,37.0,30.0,98.33
336,13/05/2020,VN,Ho Chi Minh City,temperature,24,29.0,36.5,30.5,68.84
337,13/06/2020,VN,Ho Chi Minh City,temperature,23,25.0,35.0,27.0,101.56
338,20/07/2020,VN,Ho Chi Minh City,temperature,24,25.0,34.0,27.0,54.85
339,17/01/2020,VN,Ho Chi Minh City,temperature,24,24.5,34.0,27.0,107.16
340,30/01/2020,VN,Ho Chi Minh City,temperature,24,24.0,33.0,26.5,78.68
341,01/02/2020,VN,Ho Chi Minh City,temperature,24,24.0,31.5,26.0,64.76
342,19/11/2020,VN,Ho Chi Minh City,temperature,24,26.0,33.0,28.0,38.69
343,25/07/2020,VN,Ho Chi Minh City,temperature,24,25.0,33.0,29.0,77.79
344,12/08/2020,VN,Ho Chi Minh City,temperature,24,26.0,31.5,28.0,17.37
345,18/10/2020,VN,Ho Chi Minh City,temperature,24,23.5,29.0,26.0,20.39
346,14/12/2020,VN,Ho Chi Minh City,temperature,24,25.0,33.5,27.0,68.65
347,06/07/2020,VN,Ho Chi Minh City,temperature,24,26.0,30.0,28.0,13.46
348,15/10/2020,VN,Ho Chi Minh City,temperature,24,25.0,30.0,26.0,29.89
349,23/11/2020,VN,Ho Chi Minh City,temperature,24,25.0,33.5,26.5,78.91
350,15/04/2020,VN,Ho Chi Minh City,temperature,24,25.0,34.0,29.0,89.89
351,08/05/2020,VN,Ho Chi Minh City,temperature,24,29.0,36.0,30.0,69.55
352,12/05/2020,VN,Ho Chi Minh City,temperature,24,29.0,36.5,31.0,66.41
353,14/09/2020,VN,Ho Chi Minh City,temperature,24,24.0,29.5,25.0,29.78
354,30/10/2020,VN,Ho Chi Minh City,temperature,24,24.5,34.0,28.0,80.63
355,25/01/2020,VN,Ho Chi Minh City,temperature,24,24.5,33.5,27.0,95.54
356,13/03/2020,VN,Ho Chi Minh City,temperature,24,25.5,34.5,28.0,74.62
357,25/03/2020,VN,Ho Chi Minh City,temperature,24,27.0,35.0,28.0,85.65
358,02/11/2020,VN,Ho Chi Minh City,temperature,24,25.0,31.5,27.5,43.44
359,18/01/2021,VN,Ho Chi Minh City,temperature,24,20.5,31.0,25.0,124.71
360,15/09/2020,VN,Ho Chi Minh City,temperature,24,24.5,31.0,27.0,53.04
361,20/10/2020,VN,Ho Chi Minh City,temperature,24,25.0,32.0,28.0,57.17
362,29/06/2020,VN,Ho Chi Minh City,temperature,24,24.5,30.0,26.0,19.35
363,30/06/2020,VN,Ho Chi Minh City,temperature,24,25.0,31.0,27.0,30.27
364,24/08/2020,VN,Ho Chi Minh City,temperature,24,26.0,33.5,27.0,74.76
365,09/10/2020,VN,Ho Chi Minh City,temperature,24,25.5,29.0,26.0,8.1
366,30/03/2020,VN,Ho Chi Minh City,temperature,24,27.0,35.0,28.5,80.5
367,10/04/2020,VN,Ho Chi Minh City,temperature,24,26.5,34.5,28.0,50.0
368,22/04/2020,VN,Ho Chi Minh City,temperature,24,27.0,35.0,30.0,68.69
369,27/05/2020,VN,Ho Chi Minh City,humidity,24,41.0,97.0,83.0,3264.23
370,17/06/2020,VN,Ho Chi Minh City,humidity,24,54.0,100.0,94.0,1436.36
371,09/07/2020,VN,Ho Chi Minh City,humidity,24,54.0,100.0,70.0,2624.98
372,10/08/2020,VN,Ho Chi Minh City,humidity,24,70.0,100.0,85.5,969.31
373,09/01/2021,VN,Ho Chi Minh City,humidity,24,37.0,75.5,65.0,1442.39
374,07/01/2020,VN,Ho Chi Minh City,humidity,24,37.0,94.0,60.0,3065.97
375,08/01/2020,VN,Ho Chi Minh City,humidity,24,37.0,94.0,70.0,3540.65
376,06/03/2020,VN,Ho Chi Minh City,humidity,24,38.0,83.0,61.0,2171.67
377,02/07/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,85.5,1691.3
378,29/07/2020,VN,Ho Chi Minh City,humidity,24,56.0,94.0,80.5,1726.29
379,03/10/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,88.0,1366.95
380,02/11/2020,VN,Ho Chi Minh City,humidity,24,55.0,94.0,80.5,1466.23
381,10/11/2020,VN,Ho Chi Minh City,humidity,24,60.0,85.5,73.0,616.23
382,30/05/2020,VN,Ho Chi Minh City,humidity,24,52.0,100.0,94.0,2609.34
383,09/06/2020,VN,Ho Chi Minh City,humidity,24,50.5,97.0,81.0,2000.1
384,21/06/2020,VN,Ho Chi Minh City,humidity,24,70.0,100.0,91.0,511.67
385,08/08/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,94.0,1048.19
386,08/09/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,81.0,1615.14
387,18/10/2020,VN,Ho Chi Minh City,humidity,24,79.0,100.0,94.0,507.71
388,07/01/2021,VN,Ho Chi Minh City,humidity,24,35.0,91.0,71.5,3337.32
389,19/01/2020,VN,Ho Chi Minh City,humidity,24,38.0,91.0,65.5,3146.5
390,25/02/2020,VN,Ho Chi Minh City,humidity,4,54.0,61.0,61.0,122.5
391,30/03/2020,VN,Ho Chi Minh City,humidity,24,43.0,88.0,72.0,3196.36
392,11/09/2020,VN,Ho Chi Minh City,humidity,24,62.5,100.0,94.0,1420.14
393,09/11/2020,VN,Ho Chi Minh City,humidity,24,53.5,88.0,69.0,956.45
394,21/11/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,85.5,979.09
395,19/03/2020,VN,Ho Chi Minh City,humidity,24,37.0,83.0,69.0,2937.79
396,05/04/2020,VN,Ho Chi Minh City,humidity,24,25.5,74.0,60.0,3278.04
397,25/04/2020,VN,Ho Chi Minh City,humidity,24,35.0,91.5,83.0,3700.0
398,27/07/2020,VN,Ho Chi Minh City,humidity,23,50.5,94.0,76.5,2163.63
399,21/08/2020,VN,Ho Chi Minh City,humidity,24,55.5,94.0,76.5,1363.26
400,24/10/2020,VN,Ho Chi Minh City,humidity,24,50.5,94.0,78.0,1840.65
401,01/01/2021,VN,Ho Chi Minh City,humidity,24,45.0,64.0,57.0,451.74
402,09/03/2020,VN,Ho Chi Minh City,humidity,24,47.5,88.0,83.0,2039.45
403,09/04/2020,VN,Ho Chi Minh City,humidity,24,44.0,94.0,83.0,2436.36
404,01/06/2020,VN,Ho Chi Minh City,humidity,24,54.0,94.0,80.5,2376.63
405,03/05/2020,VN,Ho Chi Minh City,humidity,24,45.0,88.5,70.0,2078.98
406,16/06/2020,VN,Ho Chi Minh City,humidity,24,55.5,100.0,94.0,2282.54
407,19/06/2020,VN,Ho Chi Minh City,humidity,24,54.0,94.0,81.0,1411.09
408,14/01/2021,VN,Ho Chi Minh City,humidity,24,48.0,93.0,69.0,1886.14
409,15/01/2020,VN,Ho Chi Minh City,humidity,24,30.0,91.0,65.0,4130.07
410,04/02/2020,VN,Ho Chi Minh City,humidity,24,22.5,94.0,59.5,3947.39
411,28/02/2020,VN,Ho Chi Minh City,humidity,24,28.0,80.5,49.5,2151.7
412,07/11/2020,VN,Ho Chi Minh City,humidity,24,57.0,94.0,78.5,1772.6
413,21/12/2020,VN,Ho Chi Minh City,humidity,24,43.0,78.0,55.5,1304.89
414,24/12/2020,VN,Ho Chi Minh City,humidity,24,53.5,100.0,88.0,2542.16
415,27/02/2020,VN,Ho Chi Minh City,humidity,24,31.0,83.0,52.5,2313.87
416,22/04/2020,VN,Ho Chi Minh City,humidity,24,46.5,91.0,74.5,2481.09
417,25/10/2020,VN,Ho Chi Minh City,humidity,24,62.0,94.0,83.0,912.54
418,25/07/2020,VN,Ho Chi Minh City,humidity,24,55.0,100.0,81.0,2225.97
419,15/09/2020,VN,Ho Chi Minh City,humidity,24,66.0,97.0,88.0,1215.0
420,01/10/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,83.0,1303.55
421,02/02/2020,VN,Ho Chi Minh City,humidity,24,41.5,83.0,65.0,1921.74
422,08/05/2020,VN,Ho Chi Minh City,humidity,24,45.5,88.0,74.5,2410.32
423,06/07/2020,VN,Ho Chi Minh City,humidity,24,74.0,94.0,85.5,309.98
424,30/10/2020,VN,Ho Chi Minh City,humidity,24,52.0,94.0,83.0,1889.31
425,16/11/2020,VN,Ho Chi Minh City,humidity,24,47.5,97.0,85.5,3259.28
426,14/06/2020,VN,Ho Chi Minh City,humidity,24,72.0,97.0,94.0,462.83
427,11/08/2020,VN,Ho Chi Minh City,humidity,24,59.0,94.0,74.0,1496.92
428,21/09/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,97.0,2131.84
429,31/07/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,88.0,1857.61
430,29/09/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,91.0,606.3
431,20/10/2020,VN,Ho Chi Minh City,humidity,24,66.0,97.0,83.0,1222.59
432,18/11/2020,VN,Ho Chi Minh City,humidity,24,55.0,100.0,78.5,1577.06
433,03/01/2021,VN,Ho Chi Minh City,humidity,24,46.0,83.0,69.0,1316.94
434,23/04/2020,VN,Ho Chi Minh City,humidity,24,37.0,83.0,66.0,2685.36
435,22/05/2020,VN,Ho Chi Minh City,humidity,24,49.5,88.0,83.0,1379.33
436,17/07/2020,VN,Ho Chi Minh City,humidity,24,50.5,100.0,74.0,2481.45
437,10/01/2021,VN,Ho Chi Minh City,humidity,24,46.5,80.0,65.0,920.43
438,08/07/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,94.0,1363.62
439,22/07/2020,VN,Ho Chi Minh City,humidity,24,55.0,97.0,74.0,2359.55
440,16/08/2020,VN,Ho Chi Minh City,humidity,24,50.5,100.0,80.5,2673.68
441,09/09/2020,VN,Ho Chi Minh City,humidity,24,59.0,94.0,88.0,1206.41
442,19/09/2020,VN,Ho Chi Minh City,humidity,23,79.0,100.0,100.0,331.12
443,18/03/2020,VN,Ho Chi Minh City,humidity,24,35.0,83.0,72.0,2996.01
444,20/03/2020,VN,Ho Chi Minh City,humidity,24,34.0,83.0,65.0,3496.14
445,05/07/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,88.0,1149.11
446,20/09/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,88.0,1573.41
447,17/10/2020,VN,Ho Chi Minh City,humidity,24,72.0,100.0,94.0,623.91
448,14/11/2020,VN,Ho Chi Minh City,humidity,24,43.0,88.0,61.0,2151.94
449,23/11/2020,VN,Ho Chi Minh City,humidity,24,52.0,100.0,91.0,2239.02
450,01/12/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,80.5,1627.17
451,20/01/2020,VN,Ho Chi Minh City,humidity,24,39.5,91.0,59.5,3654.13
452,14/08/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,88.5,1866.09
453,14/10/2020,VN,Ho Chi Minh City,humidity,24,94.0,100.0,100.0,61.14
454,23/07/2020,VN,Ho Chi Minh City,humidity,21,60.5,100.0,88.0,1261.73
455,09/08/2020,VN,Ho Chi Minh City,humidity,23,62.0,100.0,88.5,1295.5
456,12/08/2020,VN,Ho Chi Minh City,humidity,24,68.0,97.0,88.0,544.57
457,17/01/2020,VN,Ho Chi Minh City,humidity,24,33.0,91.0,69.0,3289.49
458,23/01/2020,VN,Ho Chi Minh City,humidity,23,32.5,67.0,54.0,1298.29
459,15/04/2020,VN,Ho Chi Minh City,humidity,24,49.0,97.0,70.0,3226.94
460,23/12/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,78.0,1889.02
461,31/01/2020,VN,Ho Chi Minh City,humidity,24,49.5,88.0,63.5,1856.63
462,13/08/2020,VN,Ho Chi Minh City,humidity,24,70.0,100.0,94.0,959.42
463,06/10/2020,VN,Ho Chi Minh City,humidity,24,76.5,100.0,94.0,788.8
464,07/07/2020,VN,Ho Chi Minh City,humidity,24,59.0,94.0,79.0,1890.27
465,24/09/2020,VN,Ho Chi Minh City,humidity,24,57.5,100.0,94.0,2124.93
466,25/11/2020,VN,Ho Chi Minh City,humidity,24,41.5,94.0,74.0,3490.76
467,04/01/2021,VN,Ho Chi Minh City,humidity,24,41.5,94.0,78.0,3168.15
468,29/02/2020,VN,Ho Chi Minh City,humidity,24,35.0,78.0,57.0,1706.29
469,07/05/2020,VN,Ho Chi Minh City,humidity,24,48.0,88.0,70.0,1935.27
470,28/05/2020,VN,Ho Chi Minh City,humidity,24,61.0,100.0,85.5,1204.56
471,18/04/2020,VN,Ho Chi Minh City,humidity,24,46.0,94.0,74.0,2595.94
472,11/07/2020,VN,Ho Chi Minh City,humidity,24,54.0,100.0,76.5,2428.58
473,10/10/2020,VN,Ho Chi Minh City,humidity,24,79.0,100.0,100.0,546.15
474,13/01/2020,VN,Ho Chi Minh City,humidity,24,28.5,100.0,67.0,4886.37
475,24/06/2020,VN,Ho Chi Minh City,humidity,24,54.5,97.0,83.0,1809.89
476,02/08/2020,VN,Ho Chi Minh City,humidity,24,79.0,100.0,94.0,210.65
477,31/12/2020,VN,Ho Chi Minh City,humidity,24,45.0,64.0,52.0,409.55
478,25/09/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,88.0,1620.94
479,15/10/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,100.0,707.88
480,28/10/2020,VN,Ho Chi Minh City,humidity,24,65.0,88.0,74.0,537.39
481,06/09/2020,VN,Ho Chi Minh City,humidity,24,56.0,100.0,94.0,2585.42
482,10/12/2020,VN,Ho Chi Minh City,humidity,24,58.0,100.0,75.5,1612.93
483,12/06/2020,VN,Ho Chi Minh City,humidity,24,55.0,100.0,78.5,2367.16
484,29/08/2020,VN,Ho Chi Minh City,humidity,24,50.5,94.0,83.0,1943.91
485,05/09/2020,VN,Ho Chi Minh City,humidity,24,62.0,94.0,88.0,1380.8
486,17/09/2020,VN,Ho Chi Minh City,humidity,24,59.0,100.0,91.0,1952.82
487,04/03/2020,VN,Ho Chi Minh City,humidity,3,69.0,74.0,69.0,83.33
488,07/03/2020,VN,Ho Chi Minh City,humidity,24,41.0,85.5,74.0,2608.69
489,19/05/2020,VN,Ho Chi Minh City,humidity,24,38.0,94.0,83.0,3260.76
490,16/04/2020,VN,Ho Chi Minh City,humidity,24,43.5,91.0,66.0,2026.3
491,20/06/2020,VN,Ho Chi Minh City,humidity,24,55.5,94.0,78.5,1580.0
492,14/07/2020,VN,Ho Chi Minh City,humidity,24,45.0,100.0,74.5,4018.03
493,09/12/2020,VN,Ho Chi Minh City,humidity,24,53.5,71.0,63.5,394.76
494,11/01/2020,VN,Ho Chi Minh City,humidity,24,50.5,100.0,78.0,1904.23
495,08/04/2020,VN,Ho Chi Minh City,humidity,24,52.5,81.0,78.0,827.93
496,13/04/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,78.5,1771.73
497,04/09/2020,VN,Ho Chi Minh City,humidity,24,52.0,100.0,81.0,1913.8
498,07/12/2020,VN,Ho Chi Minh City,humidity,24,53.5,88.0,67.0,1097.54
499,05/03/2020,VN,Ho Chi Minh City,humidity,24,38.0,78.0,63.5,2272.82
500,18/05/2020,VN,Ho Chi Minh City,humidity,24,40.0,85.5,72.0,2505.8
501,31/05/2020,VN,Ho Chi Minh City,humidity,24,62.5,100.0,79.0,1662.32
502,21/10/2020,VN,Ho Chi Minh City,humidity,24,72.0,97.0,88.0,618.76
503,29/10/2020,VN,Ho Chi Minh City,humidity,24,53.5,94.0,83.0,1295.0
504,12/01/2020,VN,Ho Chi Minh City,humidity,24,52.0,97.0,78.0,1527.35
505,10/06/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,91.0,923.44
506,22/08/2020,VN,Ho Chi Minh City,humidity,24,52.0,94.0,79.0,1947.97
507,20/05/2020,VN,Ho Chi Minh City,humidity,24,68.0,91.0,85.5,319.11
508,20/01/2021,VN,Ho Chi Minh City,humidity,16,43.0,85.5,69.0,3000.67
509,03/01/2020,VN,Ho Chi Minh City,humidity,11,35.0,78.5,56.0,2531.23
510,09/01/2020,VN,Ho Chi Minh City,humidity,24,32.0,94.0,58.0,4358.84
511,30/04/2020,VN,Ho Chi Minh City,humidity,24,38.0,80.5,60.5,2081.41
512,20/08/2020,VN,Ho Chi Minh City,humidity,24,55.0,100.0,78.0,2005.85
513,03/12/2020,VN,Ho Chi Minh City,humidity,24,38.0,83.0,57.0,2098.33
514,06/01/2020,VN,Ho Chi Minh City,humidity,24,38.0,97.0,62.0,4043.97
515,20/04/2020,VN,Ho Chi Minh City,humidity,24,45.0,83.0,74.0,2188.22
516,11/05/2020,VN,Ho Chi Minh City,humidity,24,44.0,79.0,68.0,1717.54
517,23/05/2020,VN,Ho Chi Minh City,humidity,24,57.0,88.0,84.0,771.05
518,23/08/2020,VN,Ho Chi Minh City,humidity,24,50.5,91.0,78.0,1582.54
519,12/10/2020,VN,Ho Chi Minh City,humidity,24,68.0,100.0,94.0,1447.6
520,17/12/2020,VN,Ho Chi Minh City,humidity,24,47.5,85.5,74.0,1593.41
521,11/03/2020,VN,Ho Chi Minh City,humidity,24,52.0,88.0,66.0,1526.72
522,12/03/2020,VN,Ho Chi Minh City,humidity,24,34.0,78.0,56.0,2192.32
523,27/03/2020,VN,Ho Chi Minh City,humidity,24,45.0,88.0,72.0,2090.63
524,28/09/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,85.5,762.71
525,08/01/2021,VN,Ho Chi Minh City,humidity,24,46.0,94.0,73.5,2605.1
526,26/03/2020,VN,Ho Chi Minh City,humidity,24,42.0,83.0,69.5,2803.19
527,13/06/2020,VN,Ho Chi Minh City,humidity,23,54.5,100.0,88.0,2226.25
528,18/07/2020,VN,Ho Chi Minh City,humidity,24,64.0,97.0,83.5,832.28
529,19/10/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,85.5,1345.92
530,23/10/2020,VN,Ho Chi Minh City,humidity,24,55.0,88.0,76.0,1444.33
531,24/01/2020,VN,Ho Chi Minh City,humidity,24,30.0,78.0,56.0,2763.26
532,14/05/2020,VN,Ho Chi Minh City,humidity,24,38.0,83.0,66.0,2304.33
533,27/09/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,97.0,881.26
534,22/09/2020,VN,Ho Chi Minh City,humidity,24,57.5,100.0,85.5,2141.72
535,13/11/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,76.0,1599.06
536,13/12/2020,VN,Ho Chi Minh City,humidity,24,72.0,100.0,83.0,974.52
537,06/01/2021,VN,Ho Chi Minh City,humidity,24,48.0,83.0,73.0,1321.29
538,18/01/2020,VN,Ho Chi Minh City,humidity,24,49.0,94.0,67.5,1824.42
539,31/03/2020,VN,Ho Chi Minh City,humidity,24,42.5,88.0,72.0,2816.45
540,01/07/2020,VN,Ho Chi Minh City,humidity,24,60.0,100.0,85.5,1593.84
541,25/05/2020,VN,Ho Chi Minh City,humidity,24,49.0,100.0,94.0,2575.65
542,24/07/2020,VN,Ho Chi Minh City,humidity,24,57.0,100.0,94.0,1298.8
543,18/08/2020,VN,Ho Chi Minh City,humidity,24,52.0,94.0,79.0,2078.47
544,19/08/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,91.0,1239.89
545,19/12/2020,VN,Ho Chi Minh City,humidity,24,52.0,80.5,65.0,970.71
546,21/03/2020,VN,Ho Chi Minh City,humidity,24,34.0,88.0,74.0,3713.89
547,24/03/2020,VN,Ho Chi Minh City,humidity,24,37.0,83.0,71.5,2813.58
548,12/04/2020,VN,Ho Chi Minh City,humidity,24,52.0,83.0,78.0,1093.11
549,27/04/2020,VN,Ho Chi Minh City,humidity,24,41.0,100.0,78.0,4173.24
550,29/04/2020,VN,Ho Chi Minh City,humidity,24,31.0,83.0,58.5,2623.46
551,26/07/2020,VN,Ho Chi Minh City,humidity,24,59.0,100.0,79.0,2133.26
552,10/05/2020,VN,Ho Chi Minh City,humidity,24,40.0,83.0,74.0,2199.35
553,29/06/2020,VN,Ho Chi Minh City,humidity,24,79.0,100.0,94.0,331.29
554,12/07/2020,VN,Ho Chi Minh City,humidity,24,53.5,97.0,85.5,2144.45
555,07/08/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,85.5,1573.41
556,30/01/2020,VN,Ho Chi Minh City,humidity,24,43.0,91.0,74.0,2264.52
557,22/03/2020,VN,Ho Chi Minh City,humidity,24,42.0,88.0,70.0,2860.42
558,26/04/2020,VN,Ho Chi Minh City,humidity,24,45.0,100.0,88.0,3821.05
559,12/01/2021,VN,Ho Chi Minh City,humidity,24,36.0,73.0,51.5,1460.0
560,06/06/2020,VN,Ho Chi Minh City,humidity,24,66.0,94.0,83.0,555.2
561,25/06/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,94.0,739.33
562,02/09/2020,VN,Ho Chi Minh City,humidity,24,48.5,100.0,81.5,3002.81
563,27/08/2020,VN,Ho Chi Minh City,humidity,24,52.0,94.0,76.5,2198.1
564,01/11/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,85.5,1895.43
565,15/11/2020,VN,Ho Chi Minh City,humidity,24,57.0,85.5,70.0,761.52
566,08/12/2020,VN,Ho Chi Minh City,humidity,24,47.5,88.0,59.5,1645.49
567,16/01/2020,VN,Ho Chi Minh City,humidity,24,36.0,97.0,69.5,3822.97
568,15/07/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,81.0,1791.26
569,21/07/2020,VN,Ho Chi Minh City,humidity,24,70.0,100.0,79.0,1095.87
570,20/07/2020,VN,Ho Chi Minh City,humidity,24,59.0,100.0,94.0,1419.4
571,08/10/2020,VN,Ho Chi Minh City,humidity,24,68.0,100.0,94.0,1309.62
572,13/05/2020,VN,Ho Chi Minh City,humidity,24,44.0,83.0,72.0,1822.17
573,28/06/2020,VN,Ho Chi Minh City,humidity,24,64.0,97.0,88.0,753.58
574,19/07/2020,VN,Ho Chi Minh City,humidity,24,55.5,100.0,79.0,2213.62
575,10/07/2020,VN,Ho Chi Minh City,humidity,24,55.5,94.0,85.5,1539.49
576,11/12/2020,VN,Ho Chi Minh City,humidity,24,70.0,100.0,88.0,870.83
577,16/12/2020,VN,Ho Chi Minh City,humidity,24,49.0,94.0,83.0,3077.17
578,10/03/2020,VN,Ho Chi Minh City,humidity,24,47.5,91.0,81.0,2302.16
579,16/05/2020,VN,Ho Chi Minh City,humidity,24,42.5,100.0,79.0,2721.19
580,15/06/2020,VN,Ho Chi Minh City,humidity,24,62.5,100.0,94.0,1222.5
581,01/05/2020,VN,Ho Chi Minh City,humidity,24,32.0,80.5,67.0,2653.32
582,01/08/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,88.0,617.59
583,26/08/2020,VN,Ho Chi Minh City,humidity,24,53.0,94.0,79.0,1879.78
584,16/09/2020,VN,Ho Chi Minh City,humidity,24,60.5,100.0,83.0,1845.21
585,04/10/2020,VN,Ho Chi Minh City,humidity,24,62.0,100.0,83.0,1943.75
586,05/01/2020,VN,Ho Chi Minh City,humidity,24,39.0,94.0,63.0,2860.43
587,07/02/2020,VN,Ho Chi Minh City,humidity,24,17.0,88.0,57.0,4115.97
588,03/03/2020,VN,Ho Chi Minh City,humidity,4,61.0,69.0,65.0,106.67
589,14/01/2020,VN,Ho Chi Minh City,humidity,24,31.5,97.0,57.5,4255.76
590,06/08/2020,VN,Ho Chi Minh City,humidity,24,68.0,100.0,94.0,1343.24
591,15/08/2020,VN,Ho Chi Minh City,humidity,24,64.0,100.0,88.0,1615.72
592,28/11/2020,VN,Ho Chi Minh City,humidity,24,50.5,88.5,68.0,1523.89
593,30/12/2020,VN,Ho Chi Minh City,humidity,24,46.5,94.0,54.0,3298.1
594,18/01/2021,VN,Ho Chi Minh City,humidity,24,31.0,72.5,56.0,1931.01
595,11/04/2020,VN,Ho Chi Minh City,humidity,24,52.0,88.0,70.0,1324.34
596,23/06/2020,VN,Ho Chi Minh City,humidity,24,49.0,94.0,74.0,2340.1
597,03/08/2020,VN,Ho Chi Minh City,humidity,24,83.0,100.0,91.0,252.82
598,18/06/2020,VN,Ho Chi Minh City,humidity,24,49.0,100.0,72.0,3048.68
599,30/06/2020,VN,Ho Chi Minh City,humidity,24,74.0,100.0,88.0,585.39
600,10/09/2020,VN,Ho Chi Minh City,humidity,24,57.5,100.0,94.0,2193.8
601,13/09/2020,VN,Ho Chi Minh City,humidity,24,66.0,100.0,94.0,943.03
602,09/10/2020,VN,Ho Chi Minh City,humidity,24,86.5,100.0,100.0,159.42
603,29/01/2020,VN,Ho Chi Minh City,humidity,24,43.0,94.0,74.0,2782.46
604,23/03/2020,VN,Ho Chi Minh City,humidity,24,43.0,83.0,72.0,2501.3
605,17/04/2020,VN,Ho Chi Minh City,humidity,24,45.0,83.0,70.0,1771.05
606,05/12/2020,VN,Ho Chi Minh City,humidity,24,44.0,88.5,63.0,2015.87
607,13/10/2020,VN,Ho Chi Minh City,humidity,24,72.0,100.0,97.0,1173.04
608,26/10/2020,VN,Ho Chi Minh City,humidity,24,55.0,94.0,74.0,1818.32
609,05/11/2020,VN,Ho Chi Minh City,humidity,24,49.0,100.0,80.5,3171.92
610,28/04/2020,VN,Ho Chi Minh City,humidity,24,39.0,94.0,73.5,3294.71
611,04/07/2020,VN,Ho Chi Minh City,humidity,24,55.0,94.0,74.0,2193.46
